DataSetId,app_name,handle,creator,trackers
59752,MY BSNL,in.bsnl.portal.bsnlportal,,"27,26,66,67,70,48,61,105,106,328,312,49,102"
59759,Auto Stamper,com.autostamper.datetimestampphoto,,"333,193,312,49"
59760,MIMS EVENTS,com.pointwest.mims,,"27,66,67,69,70,49,102"
59761,Arthrex Events,com.crowdcompass.appy5IfcJo2wk,,"130,312,49,118,102"
59765,d'Markos Salon,com.webappclouds.dmarkos,,"27,49,102"
59766,Teradata,com.crowdcompass.app9799fpQLx2,,"130,312,49,118,102"
59767,Cool Logistics,com.CoolLogistics2019,,"27,66,67,69,70,171,49,102"
59768,WeddinGo!,com.apptech.weddingo,,"66,67,69,70,48,105,312,49,102"
59769,Museum Guides,com.blupath.museumguides,,"27,102"
59770,Arts of 400 Record,com.cityelectricsupply.apps.artsof400record,,"27,102"
59772,BSEIndia,com.cazaayan.bse.mobile,,"48,105,49,102"
59773,Popcorn,com.pocketdeals.popcorn,,"27,12,66,67,69,70,48,105,167,193,312,49,102"
59774,GIC Events,com.GIC20,,"27,66,67,69,70,171,49,102"
59775,WalkTimer,ca.irrd.walktimer,,"219,102"
59776,Abilways,com.abilways.tom.mooc,,"27,38,39,12,66,67,70,48,63,105,49,102"
59781,Caumont,com.culturespaces.caumontAndroid,,"125,171,49,102"
59782,BioCrisis,com.JTQC.BioCrisis,,"219,102"
189575,Speedcheck Simple,org.speedspot.speedspotspeedtest,,"36,15,25,27,35,48,61,65,333,7,92,83,121,105,106,144,170,183,230,408,140,318,328,72,312,49,352,124,90,34,354,107"
59814,Lefun Health,com.tjd.tjdmainS2,,361
61316,Qibla,com.qiblafinder.prayertime.hijricalendar,,"408,318,312,49,352,354"
61323,Wapo,com.wapoapp,,"27,48,61,105,106,318,328,312,49,354"
136957,Wapa,com.wapoapp.wapa,,"27,48,61,105,106,318,328,312,49,354"
36053,NOAA Weather Radar,com.apalon.weatherradar.free,,"27,35,66,67,69,70,65,61,52,83,121,104,185,183,320,218,312,49,169"
5722,InstaSquare,com.lyrebirdstudio.instasquare,,"35,65,61,333,106,193,207,328,312,49"
67278,Facetune 2,com.lightricks.facetune.free,,"27,12,66,67,69,70,53,65,121,104,199,200,320,328,72,90,312,49,169,146"
10318,FaceArt,com.lyrebirdstudio.colorizer.lite,,"35,65,61,333,106,193,207,328,312,49"
59853,pksmm,com.pksmm,,"35,65,61,333,219,184,193,195,140,218,312,49,369,380"
59857,Brain Questions Test Your brain 2021,com.Testyourbrain,,"35,65,61,333,219,184,193,195,140,218,312,49,369,380"
59860,Star TV,com.basarimobile.android.startv,,"27,48,61,333,52,105,153,219,227,178,312,49"
59863,Disneyland,com.disney.wdpro.dlr,,"17,106,219,229,130,312,49,115"
59888,Smiles,ae.etisalat.smiles,,"27,35,66,67,70,333,52,167,219,312,49,396"
59907,Lucky North,com.rubyseven.luckynorthcasino,,"27,28,66,67,70,58,53,65,61,52,106,121,219,199,305,328,72,90,312,49,146"
59912,Eagles,com.yinzcam.nfl.eagles,,"40,27,66,67,70,48,56,61,219,202,244,328,43,312,49,212,387"
59916,ScoutLook Hunting,com.scoutlook.hunting,,"27,66,67,69,70,48,281,167,219,312,49"
94818,Play Disney,com.disney.playdisneyparks.goo,,"17,40,219,229,130"
94813,Disney World,com.disney.wdw.android,,"17,106,219,229,130,312,49,115,118"
150464,Speedcheck,org.speedspot.speedspot,,"27,48,53,61,65,92,83,121,105,106,144,198,199,195,408,140,318,328,162,72,312,49,124,90,354,169,368,146"
69978,Radio NL,com.appmind.radios.nl,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
59932,Radio Nigeria,com.appmind.radios.ng,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
59933,Radio Argentina,com.appmind.radios.ar,,"27,35,66,67,69,70,65,61,333,83,106,188,408,328,312,49,357,107,380"
61676,Radios Canada,com.appmind.radios.ca,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
81953,Barcelona,com.ulmon.android.playbarcelona,,"27,48,66,65,67,70,52,105,171,412,312,49,354"
59936,London,com.onezoneapps.lum.offline,,"27,57,412,312,49,354"
59940,Radio Australia,com.appmind.radios.au,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
68120,Chinese Dating,com.innovate.ChinaSocial,,"25,27,66,223,67,69,70,48,53,65,61,83,92,105,106,121,167,199,198,195,140,328,162,72,90,312,49,124,34,354,169,368,146"
59945,NYC Subway,com.onezoneapps.nyc,,"27,57,412,312,49,354"
70017,Radio Singapore,com.appmind.radios.sg,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
69982,Radio ZA,com.appmind.radios.za,,"27,35,66,67,69,70,65,61,83,106,188,412,328,312,49,354,107,380"
67965,Simple Classifieds for Craigslist and More,simple.classifieds.craigslist,,"27,53,57,65,61,92,106,121,199,198,195,162,218,72,90,312,49,354,368,146"
59953,Video to Mp3,com.videocutter.mp3converter,,"408,318,312,49,352,354"
69993,Quran Mp3,com.quranmp3.readquran,,"48,105,408,318,312,49,352,354"
59959,Just Eat,com.justeat.app.it,,"17,27,66,67,69,70,48,333,52,105,108,172,49"
40495,Tuttocampo,it.nicola.calcioveneto,,"25,27,36,35,15,66,67,70,65,61,333,7,83,92,89,106,121,170,230,402,328,72,90,312,49,124,34,107"
91426,Non Pro Football,it.nicola.nonprofootball,,"36,15,25,27,35,66,61,65,67,70,333,7,92,89,83,121,106,170,219,230,402,328,72,312,49,124,90,34,107"
59965,Fantaclub,it.fantaclub.mobile.android,,"17,25,312,49"
6217,Mjam,at.mjam,,"17,27,26,66,67,69,70,48,333,52,105,135,306,49"
89556,Yandex.Toloka,com.yandex.toloka.androidapp,,"67,69,70,333,140,49"
43982,Yandex Zen,com.yandex.zen,,"66,48,65,333,52,140,312,49,124"
177942,X-plore,com.lonelycatgames.Xplore,,"27,333,49"
72054,Degoo,com.degoo.android,,"27,65,61,333,167,312,49,118,146"
92076,Browser,com.yandex.browser,,"25,66,65,67,70,333,106,140,124"
173090,Opensignal,com.staircase3.opensignal,,"27,49,352"
170619,My Data Manager,com.mobidia.android.mdm,,"28,12,27,66,67,69,70,49"
190558,Meteor,meteor.test.and.grade.internet.connection.speed,,"27,49,352"
60127,Hot Wheels Infinite Loop,com.mattel.HWInfiniteLoop,,"27,12,66,67,70,53,65,61,121,104,199,200,262,412,320,328,72,90,312,49,169,378,146"
60175,Umma Life Messenger,com.ummalife.messenger,,"66,67,69,70,65,333,193,312,49"
60186,getir,com.getir,,"27,12,67,70,48,333,167,409,49"
64853,JioPages,com.jio.web,,"27,174,312,49"
159939,Medical ID (free),app.medicalid.free,,"27,408,312,49"
60204,zFont,com.mgngoe.zfont,,"27,65,333,193,312,49"
21722,Zepp,com.huami.watch.hmwatchmanager,,"66,67,69,70,361"
193499,Mi Fit,com.xiaomi.hm.health,,"67,69,70,361"
76278,YooMoney,ru.yoo.money,,"27,12,66,67,69,70,333,125,140,49"
16660,CSR Racing 2,com.naturalmotion.customstreetracer2,,"17,28,35,66,67,70,58,65,52,121,199,207,260,155,312,49"
78341,Snapchat,com.snapchat.android,,"171,312,209"
70683,My Weather App,fr.meteo,,"25,27,35,31,66,67,70,48,65,333,7,92,89,105,170,328,72,90,312,49"
28254,WeSchool,com.weschool.androidapp,,"333,193,49"
50714,Oral-B,com.pg.oralb.oralbapp,,"17,27,49"
45962,Smart Switch,com.sec.android.easyMover,,405
60248,NFit,com.ido.nfit,,"66,67,70,333,97,99,361"
60256,Top Stars Football,com.fromthebenchgames.topstarsfootball,,"27,12,66,67,70,48,53,61,105,121,199,408,146"
60279,Dino Bash,com.pokokostudio.dinobash,,"28,66,67,70,58,61,52,121,125,328,90,312,49,169,146"
60283,Photo Finish,com.thirdtime.derbyking,,"28,66,67,70,58,53,65,61,52,121,125,189,199,72,312,49,146"
60286,Horse Racing Manager 2020,com.thirdtime.photofinishtwo,,"66,67,69,70,58,65,61,52,121,193,192,72,312,49,146"
60288,Languinis,com.spotlight.languinis,,"27,28,66,67,70,58,65,61,52,121,125,189,164,328,72,90,312,49,169,146"
188400,Viber,com.viber.voip,,"17,27,35,333,52,198,140,312,49,124,118,382"
186943,MX Player,com.mxtech.videoplayer.ad,,"12,27,48,66,61,65,67,70,105,106,174,346,184,328,312,49,118,146,91"
131503,Tor Browser Alpha,org.torproject.torbrowser_alpha,,"28,52,221,49"
47777,Tor Browser,org.torproject.torbrowser,,"28,52,221,49"
60391,The Souled Store,com.thesouledstore,,"12,66,67,69,70,48,105,174,412,312,49"
60393,LiteBox,com.boxmovieshow.litebox,,"65,333,121,193,72,312,49"
60395,Mega HD Filmes V1,com.beta.filmeshd.mega.v1,,"65,61,333,83,92,121,198,193,195,140,328,162,72,90,312,49,124,34,169,368,146"
60396,Super Filmes HD,org.superfilmeshd.app,,"48,333,193,312"
60399,StarRockMovies,com.starRockMovies.liveFreeStreamMovie,,"27,66,67,69,70,48,65,333,105,193,195,312,49"
58147,global storms,com.kellytechnology.NOAA_Now,,"27,35,65,144,328,312,49,354"
60409,Roof Rails,com.pixelbox.roofrails,,"27,35,53,65,61,52,106,121,104,199,200,205,249,320,328,301,72,90,312,49,34,169,363,146"
79168,Premom,premom.eh.com.ehpremomapp,,"12,17,27,48,66,67,70,333,105,193,49"
60422,loóna,co.loona,,"27,12,67,70,333,125,193,49"
60426,Dystopia,com.beetrootlab.dystopia,,"27,66,67,70,58,333,205,251,49"
60427,Space Colony,com.veloxia.spacecolonyidle,,"27,66,67,70,65,61,333,52,121,276,199,193,328,312,49,169,146"
84480,EZVIZ,com.ezviz,,"25,27,48,66,67,70,333,105,49"
171648,OkCupid,com.okcupid.okcupid,,"12,17,27,66,18,67,69,70,410,312,49"
134333,Le Monde,com.lemonde.androidapp,,"31,23,27,48,333,52,7,125,238,312,49,11"
197068,Fu*** Weather,pl.lawiusz.funnyweather.release,,"27,48,61,105,106,328,72,312,49,357"
60474,Theme Park Simulator,com.bestridesimulators.theme.park.simulator.game,,"333,193,49"
56203,Sygic,com.sygic.aura,,"27,12,66,67,48,105,283,219,350,312,49"
38951,v radelt,com.jonasit.fahrradwettbewerb.vorarlberg,,"333,193,49"
60492,GuitarGang,com.howardmonares.guitar.gang,,333
162253,Bolt,ee.mtakso.client,,"12,27,38,66,67,68,69,70,174,49,118"
51224,Find My Kids,org.findmykids.app,,"27,66,67,333,52,140,49"
136745,Paper.io 2,io.voodoo.paper2,,"27,35,53,61,65,52,121,106,104,199,205,200,320,249,328,301,72,312,49,90,34,169,363,146"
83984,Joyride,com.jaumo.casual,,"12,25,27,35,66,61,65,67,69,70,320,328,72,312,49,299,169,382,146"
60582,YouLove,com.jaumo.prime,,"25,27,35,12,66,67,69,70,65,61,320,328,72,299,312,49,169,382,146"
153633,Hot or Not,com.hotornot.app,,"12,35,66,61,65,67,70,121,320,312,49,169"
60605,Hinge,co.hinge.app,,"17,27,12,66,67,70,167,127,49"
60620,Coffee Meets Bagel,com.coffeemeetsbagel,,"27,28,12,66,67,69,70,48,18,167,49"
60622,DivorceDate,chat.divorcedatingandmatch,,"66,67,69,70,333,193,312,49"
92842,Memory Zone,com.sandisk.mz,,"16,27,66,67,69,70,333,193,312,49,115"
193997,EasyFit Pedometer,easypedeometer.herzberg.com.stepcounter,,"35,65,92,320,328,72,312,49,90,107"
60624,MEDION Service,medion.consumer.android,,"27,67,69,70,167,174,49"
60648,Fuel Map Australia,au.com.fuelmap,,"333,312,49"
175321,Deezer,deezer.android.app,,"17,27,48,66,65,67,333,52,7,105,312,49,325"
112944,PRONOTE,com.IndexEducation.Pronote,,"27,48,333,105,49"
50732,Disney+,com.disney.disneyplus,,"17,202,49"
25826,Donkey Republic,com.donkeyrepublic.bike.android,,"27,66,67,70,62,125,167,174,49"
38677,Dott,com.ridedott.rider,,"27,28,52,49,344"
18896,FREE NOW (mytaxi),taxi.android.client,,"17,27,12,67,70,49,118"
160569,Ingress,com.nianticproject.ingress,,"17,27,58,66,67,70,49"
48772,ResQ Club,club.resq.android,,"17,27,67,167,49"
134378,Pokémon GO,com.nianticlabs.pokemongo,,"17,27,58,66,67,70,52,312,49"
62220,Photomath,com.microblink.photomath,,"27,67,70,52,174,413,49"
703,Mail,ru.mail.mailapp,,"25,27,26,12,66,67,69,70,48,65,333,105,106,175,198,238,243,312,49,107,382"
60720,Journi Print,com.journiapp.book,,"27,28,12,66,67,70,125,167,49"
60833,Monkey City,com.ninjakiwi.monkeycity,,"27,66,67,70,61,52,121,192,328,72,90,312,49,169,146"
101438,Leboncoin,fr.leboncoin,,"4,12,30,32,27,333,7,342,328,312,49"
60969,easybank App,com.easybank.easybank,,"333,238,243,49"
60980,VALÚ,si.telekom.valu,,"27,67,70,333,49"
56864,Reface,video.reface.app,,"17,27,35,12,65,125,312,49,146"
80257,Azar,com.azarlive.android,,"17,27,48,66,65,67,69,70,52,105,167,312,49"
38676,Dott,com.ridedott.rider,,"27,28,52,49,344"
25829,Donkey Republic,com.donkeyrepublic.bike.android,,"27,66,67,70,62,125,167,174,49"
21212,willhaben,at.willhaben,,"30,17,27,15,12,31,66,67,69,70,48,342,347,197,328,312,49"
198537,Postepay,posteitaliane.posteapp.apppostepay,,"27,48,105,192,229,49"
188401,Viber,com.viber.voip,,"17,27,35,333,52,198,140,312,49,124,118,382"
200653,Dumpster,com.baloota.dumpster,,"25,27,48,66,65,67,69,70,333,105,291,193,312,49"
61076,Le Canard,fr.lecanardenchaine.app,,"27,333,193,138,49"
172032,Crunchyroll,com.crunchyroll.crunchyroid,,"17,27,52,62,167,49"
47778,Tor Browser,org.torproject.torbrowser,,"28,52,221,49"
61125,Vivid Seats,com.vividseats.android,,"17,27,67,70,48,52,105,167,172,219,306,312,49,220"
134379,Pokémon GO,com.nianticlabs.pokemongo,,"17,27,58,66,67,70,52,312,49"
114699,Oura,com.ouraring.oura,,"17,27,62,49"
78342,Snapchat,com.snapchat.android,,"171,312,209"
114281,Weather&Radar,de.wetteronline.wetterapp,,"12,27,333,92,170,312,49"
85571,simpleclub,com.simpleclub.android,,"27,48,333,52,105,49"
10290,Picsa,com.lyrebirdstudio.montagenscolagem,,"35,65,61,333,106,193,207,328,312,49"
114043,HikeTop,com.aravi.popularly,,"27,35,65,333,193,328,49"
61242,Cisana TV+ AT,com.cisana.guidatv.at,,"27,65,61,333,83,92,121,198,195,140,328,162,72,90,312,49,124,34,368,146"
23671,Strike Force,com.foxnextgames.m3,,"17,12,66,67,70,58,52,207,49"
182289,Magic Tiles 3,com.youmusic.magictiles,,"12,27,53,66,61,65,67,70,121,104,174,250,328,72,312,49,90,169,363,146"
133367,Likee,video.like,,"12,66,67,69,70,333,49,382"
123890,TuneIn Radio,tunein.player,,"41,12,27,38,35,56,66,61,67,69,70,92,95,106,167,207,244,320,328,218,312,49"
134586,BlaBlaCar,com.comuto,,"17,27,48,66,67,70,52,105,49,382"
23950,Lieferando,com.yopeso.lieferando,,"27,26,28,66,67,70,48,52,105,172,312,49"
62057,El Mundo,com.gi.elmundo.main,,"40,25,27,56,65,333,92,106,173,342,230,244,312,49"
110020,Vivid,vivid.money,,"28,12,27,67,69,70,125,49"
176164,QR Scanner,qrcode.scanner.qrmaker,,"27,408,318,312,49,352"
85893,Altimeter,fr.avianey.altimeter,,"27,57,312,49,354"
67882,Cittamobi,br.com.cittabus,,"27,35,12,66,67,70,48,65,105,173,170,185,406,231,328,312,49"
110224,Crypto.com,co.mona.android,,"12,17,27,48,66,67,69,70,105,167,207,49,118,344"
61309,Radio France,com.appmind.radios.fr,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
166332,Perfect365,com.arcsoft.perfect365,,"12,25,27,35,48,61,65,92,105,106,116,104,281,285,170,219,180,183,199,232,236,318,328,301,315,72,218,312,49,90,34,368,370"
132804,Wiseplay,com.wiseplay,,"25,27,35,48,65,333,105,408,402,328,72,312,49,90,357,146"
58148,global storms,com.kellytechnology.NOAA_Now,,"27,35,65,144,328,312,49"
61312,Arranger Keyboard,com.audiosdroid.arrangerkeyboard,,"65,61,83,92,121,170,198,195,408,140,318,305,328,162,72,90,312,352,124,34,169,370,368,146"
61315,Qibla,com.qiblafinder.prayertime.hijricalendar,,"408,318,312,49,352"
69994,Quran Mp3,com.quranmp3.readquran,,"48,105,408,318,312,49,352"
59954,Video to Mp3,com.videocutter.mp3converter,,"408,318,312,49,352"
61321,Wapo,com.wapoapp,,"27,35,48,65,61,105,106,121,318,328,312,49,354"
136958,Wapa,com.wapoapp.wapa,,"27,35,48,61,65,121,105,106,318,328,312,49,354"
61325,Wildlife Weather,com.weathercreative.wildlifeweather,,"25,27,35,66,67,69,70,57,65,61,333,106,173,193,328,72,312,49"
18899,FREE NOW (mytaxi),taxi.android.client,,"17,27,12,67,70,49,118"
10217,6play,fr.m6.m6replay,,"27,4,3,66,67,70,48,105,148,401,224,328,312,49"
134737,Molotov,tv.molotov.app,,"17,27,66,67,69,70,52,62,125,401,49"
163489,mylabel,io.mylabel.main,,"333,193"
199742,MySosh,com.orange.mysosh,,"27,48,333,105,49"
61492,NEON,com.prismamedia.uselessneon,,"23,25,27,36,35,15,48,65,333,7,83,92,105,106,121,170,183,230,72,90,312,49,124,34,107"
17386,Rakuten TV,tv.wuaki,,"27,67,69,70,401,312,49"
175464,RED & Moi,com.sfr.android.redmoncompte,,"27,333,49"
97762,Salto,fr.salto.app,,"4,27,48,66,67,105,148,401,49"
90853,simply-Fi,it.candy.simplyfi,,"25,27,66,67,69,70,333,95,193,49"
47947,SoundHound,com.melodis.midomiMusicIdentifier.freemium,,"27,16,35,66,67,70,65,167,312,49,209"
81298,Gas Now,com.toj.gasnow,,"37,27,48,333,105,142,219,408,402,312,49,357"
68500,Reverso Context,com.softissimo.reverso.context,,"23,25,27,36,35,15,66,67,69,70,48,65,61,333,7,83,92,105,106,121,170,183,230,140,412,328,72,90,312,49,124,34,107"
61550,Aion,be.aion.android.app,,"27,12,333,49"
79816,Firefox Nightly,org.mozilla.fenix,,"28,52,221,49"
41587,Bubble,net.androgames.level,,"27,35,57,61,218,312,49"
61569,Compass,net.androgames.compass,,"27,57,312,49"
106125,WTForecast,com.williamking.whattheforecast,,"27,35,66,61,65,67,70,121,173,328,72,312,49,354,169"
61573,Grumpy Weather,com.weathercreative.grumpycatweather,,"25,27,35,66,67,69,70,65,61,333,106,173,193,328,72,312,49"
61575,Weather Bible,com.weathercreative.weatherbiblephrases,,"25,27,35,66,67,69,70,65,61,333,106,173,193,328,72,312,49"
58626,Boo Weather,com.weathercreative.booweather,,"25,27,35,66,67,69,70,65,61,333,106,173,193,328,72,312,49"
61609,Odopass,com.odopass.Odopass,,"62,125,291,174,49"
174071,Proximus Pickx,be.belgacom.mobile.adeleeverywhere,,"40,27,66,67,401,238,243,49"
119823,Radio France,com.radiofrance.radio.radiofrance.android,,"31,23,25,27,35,66,65,67,69,70,333,52,7,92,89,125,170,328,72,312,49,90,34"
61613,myRADAR,com.mobile.hs.hyperware,,"223,333,193,49"
61649,Vik Dépression,ai.vik.depression,,"66,67,69,70,333,193,49"
61654,onTime,com.mobilewareinc.ontime,,"27,35,66,67,69,70,57,312,49"
142717,Guardian,com.guardian,,"17,27,48,56,66,67,70,105,230,244,312,49"
172034,Crunchyroll,com.crunchyroll.crunchyroid,,"17,27,62,49"
72193,weawow,com.weawow,,"318,312,49,357"
5910,Compass,fr.avianey.compass,,"27,57,312,49"
69984,Radio Italia,com.appmind.radios.it,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
59421,Polskie Radio,com.appmind.radios.pl,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
61675,Portable ORG,com.audiosdroid.portableorg,,"65,61,83,92,121,170,198,195,408,140,318,328,162,72,90,312,352,124,34,169,370,368,146"
70020,Radio BE,com.appmind.radios.be,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
61677,Radios Canada,com.appmind.radios.ca,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
160515,Ingress,com.nianticproject.ingress,,"17,27,58,66,67,70,49"
48776,ResQ Club,club.resq.android,,"17,27,67,167,49"
18555,Spin,pm.spin,,"17,12,125,207,238,243,312,49"
79351,OuiMoveUp,com.ouimoveup,,"333,193,207,49"
61710,Weather Now,com.weathernowapp.paid,,"27,408,312,49"
61719,Ping Master X,com.anutoapps.pingmaster,,"27,333,408,402,312,49,357"
85932,4shared,com.forshared.files,,"27,35,48,66,65,67,70,333,121,105,104,318,328,312,49,352,363"
57201,Shortcut Run,com.ohmgames.cheatandrun,,"27,35,53,65,61,52,106,121,104,199,200,205,249,320,328,301,72,90,312,49,34,169,363,146"
160316,Marmiton,com.aufeminin.marmiton.activities,,"161,12,23,40,27,48,56,66,61,67,70,333,7,92,105,142,170,342,219,230,328,312,49,34"
164676,Insight Timer,com.spotlightsix.zentimerlite2,,"17,27,66,18,67,70,167,412,312,49"
167875,Sleep Cycle,com.northcube.sleepcycle,,"28,27,48,52,125,49"
121946,Trainline EU,com.capitainetrain.android,,"28,27,38,48,66,67,69,70,49"
38675,Dott,com.ridedott.rider,,"27,28,52,49,344"
61746,CuriosityStream,com.curiosity.curiositystream,,"17,27,12,66,67,69,70,48,105,108,202,49"
54792,Brainly,co.brainly,,"27,67,69,70,48,167,192,49"
8206,EasyPark,net.easypark.android,,"17,27,66,167,171,49,118"
61778,TKFAART Movies And Series Premium,com.tkfaart.company,,"66,67,69,70,65,333,193,195,312,49"
16661,CSR Racing 2,com.naturalmotion.customstreetracer2,,"17,28,35,66,67,70,58,65,52,121,199,207,260,328,155,312,49"
188935,White Risk,ch.slf.whiteriskmobile,,"27,48,105,298,49"
5667,Tenda WiFi,com.tenda.router.app,,"66,67,69,70,333,119,49"
64744,StarTracker,com.PYOPYO.StarTracker,,"27,35,48,57,65,61,83,92,105,312,49,352,107"
61812,Keetiz,com.orchestra.keetiz,,"66,67,70,48,333,105,193,49"
7958,PandaVPN,com.pandavpnfree.androidproxy,,"27,48,53,65,52,105,121,104,199,200,320,72,90,312,49,169,146"
18898,FREE NOW (mytaxi),taxi.android.client,,"17,27,12,67,70,49,118"
160516,Ingress,com.nianticproject.ingress,,"17,27,58,66,67,70,49"
134381,Pokémon GO,com.nianticlabs.pokemongo,,"17,27,58,66,67,70,52,312,49"
18558,Spin,pm.spin,,"17,12,125,207,238,243,312,49"
114700,Oura,com.ouraring.oura,,"17,27,62,49"
106506,Mein Magenta,at.tmobile.android.myt,,"27,48,66,67,70,333,268,312,49"
23337,Mein A1,at.mobilkom.android.meina1,,"27,3,48,333,105,193,312,49,194"
184662,mein bob,at.a1telekomaustria.ecare,,"27,333,49"
101929,GPS Map Camera,com.gpsmapcamera.geotagginglocationonphoto,,"27,333,193,312,49"
61865,GPS Map Camera Lite,com.gpsmapcamerastamplite.gpsmaplocationstamponphotos,,"333,193,312,49"
89463,Elevate,com.wonder,,"12,17,27,66,67,69,70,125,49"
114282,Weather&Radar,de.wetteronline.wetterapp,,"12,27,333,92,170,312,49"
61887,itch Companion,com.witchCompanion_12058570,,"35,65,61,333,219,184,193,195,140,218,312,49,369,380"
61896,Talkspace,com.talkspace.talkspaceapp,,"17,27,12,66,67,69,70,48,105,108,130,49,118"
40687,Firefox,org.mozilla.firefox,,"28,52,221,49"
3867,CamStream - Live Camera Streaming,com.mobzapp.camstream,,"27,66,67,69,70,65,83,92,121,170,198,328,162,72,90,312,49,352,370,368"
67905,Where's My Droid,com.alienmanfc6.wheresmyandroid,,"48,57,144,105,312,49"
59941,Radio Australia,com.appmind.radios.au,,"27,35,66,67,69,70,65,61,333,83,106,188,183,408,402,328,312,49,357,107,380"
70002,Speedometer,com.digitalhud.speedometer,,"27,408,318,312,49,352"
78913,Phone Guardian,com.distimo.phoneguardian,,"28,12,27,49"
